#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_HA6342AA_AS.fasta	NODE_104_length_1258_cov_24.9598_ID_207	1	1258	-	pAVC171-IncF	81862-83119/144998	........=......	0/0	0.87	99.92	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_108_length_976_cov_6.66178_ID_215	766	969	+	pAVC171-IncF	120131-120340/144998	......../...=..	3/6	0.14	90.00	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_10_length_163231_cov_11.5598_ID_19	1	330	+	pAVC171-IncF	22340-22669/144998	..=............	0/0	0.23	98.18	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_114_length_868_cov_22.0462_ID_227	1	868	+	pAVC171-IncF	139067-139934/144998	..............=	0/0	0.60	99.31	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_117_length_836_cov_86.2249_ID_233	1	836	-	pAVC171-IncF	21593-22428/144998	..=............	0/0	0.58	100.00	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_118_length_820_cov_36.7278_ID_235	1	820	+	pAVC171-IncF	60128-60947/144998	......=........	0/0	0.57	100.00	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_11_length_162136_cov_11.315_ID_21	1	349	-	pAVC171-IncF	21333-21681/144998	..=............	0/0	0.24	96.85	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_120_length_776_cov_18.8661_ID_239	1	776	+	pAVC171-IncF	141788-142563/144998	..............=	0/0	0.54	100.00	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_129_length_611_cov_69.4176_ID_257	1	611	+	pAVC171-IncF	142475-143085/144998	..............=	0/0	0.42	99.84	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_12_length_144905_cov_11.4628_ID_23	1	345	-	pAVC171-IncF	21337-21681/144998	..=............	0/0	0.24	97.10	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_130_length_607_cov_21.8958_ID_259	252	607	+	pAVC171-IncF	142313-142668/144998	..............=	0/0	0.25	99.72	pAVC171-IncF		pAVC171-IncF	
ESC_HA6342AA_AS.fasta	NODE_145_length_458_cov_26.2304_ID_289	1	458	-	pAVC171-IncF	143307-143764/144998	..............=	0/0	0.32	100.00	pAVC171-IncF		pAVC171-IncF	
