#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_NA4070AA_AS.fasta	NODE_101_length_4481_cov_13.5857	259	1516	-	pAVC171-IncF	81862-83119/144998	........=......	0/0	0.87	99.84	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_101_length_4481_cov_13.5857	1854	2513	+	pAVC171-IncF	24250-24909/144998	..=...../......	2/2	0.45	97.28	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_106_length_4055_cov_16.0132	3922	4055	+	pAVC171-IncF	142315-142448/144998	..............=	0/0	0.09	88.06	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_110_length_2810_cov_34.4514	1	2810	+	pAVC171-IncF	139067-141876/144998	..............=	0/0	1.94	99.15	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_116_length_2251_cov_11.4374	1	453	+	pAVC171-IncF	141750-142201/144998	......../.....=	2/3	0.31	90.75	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_117_length_2125_cov_16.0631	1	1951	+	pAVC171-IncF	22302-24252/144998	..=............	0/0	1.35	99.95	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_118_length_1819_cov_11.107	1	168	-	pAVC171-IncF	23545-23711/144998	..=...../......	2/3	0.11	82.84	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_118_length_1819_cov_11.107	329	429	-	pAVC171-IncF	22936-23037/144998	..=...../......	1/1	0.07	81.37	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_13_length_117683_cov_15.0737	35685	35957	+	pAVC171-IncF	114743-115014/144998	......../...=..	1/1	0.19	75.46	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_140_length_887_cov_5.37105	280	496	+	pAVC171-IncF	23537-23749/144998	..=...../......	3/6	0.15	76.61	pAVC171-IncF		pAVC171-IncF	
ESC_NA4070AA_AS.fasta	NODE_143_length_836_cov_51.3371	1	836	-	pAVC171-IncF	21593-22428/144998	..=............	0/0	0.58	100.00	pAVC171-IncF		pAVC171-IncF	
