#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_NA3985AA_AS.fasta	NODE_11_length_118012_cov_9.54464	107255	107377	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	98.37	ISfinder_Feb_2020		MITEEc1:U00096	
ESC_NA3985AA_AS.fasta	NODE_12_length_92682_cov_9.62524	54815	55523	+	IS200C:NC_004431	1-709/709	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS200C:NC_004431	
ESC_NA3985AA_AS.fasta	NODE_131_length_678_cov_22.9111	1	676	-	IS1F:X52538	1-676/768	==============.	0/0	88.02	99.56	ISfinder_Feb_2020		IS1F:X52538	
ESC_NA3985AA_AS.fasta	NODE_13_length_89590_cov_8.89595	76183	76950	+	IS1R:J01730	1-768/768	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS1R:J01730	
ESC_NA3985AA_AS.fasta	NODE_1_length_318185_cov_8.65063	285867	285989	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	99.19	ISfinder_Feb_2020		MITEEc1:U00096	
ESC_NA3985AA_AS.fasta	NODE_22_length_58930_cov_9.48911	40284	42237	+	IS100kyp:U59875	1-1954/1954	===============	0/0	100.00	99.23	ISfinder_Feb_2020		IS100kyp:U59875	
ESC_NA3985AA_AS.fasta	NODE_22_length_58930_cov_9.48911	44264	45722	-	ISEc20:NZ_AAJU01000001	1-1459/1459	===============	0/0	100.00	99.93	ISfinder_Feb_2020		ISEc20:NZ_AAJU01000001	
ESC_NA3985AA_AS.fasta	NODE_22_length_58930_cov_9.48911	48815	50536	+	ISEc38:AJ303141	1-1722/1722	===============	0/0	100.00	95.18	ISfinder_Feb_2020		ISEc38:AJ303141	
ESC_NA3985AA_AS.fasta	NODE_22_length_58930_cov_9.48911	55277	56723	+	ISEc45:NC_004431	1-1447/1447	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISEc45:NC_004431	
ESC_NA3985AA_AS.fasta	NODE_25_length_56705_cov_10.2225	27143	28451	+	IS1203:U06468	1-1310/1310	========/======	1/1	99.92	96.41	ISfinder_Feb_2020		IS1203:U06468	
ESC_NA3985AA_AS.fasta	NODE_25_length_56705_cov_10.2225	41507	42818	-	ISEc48:ADUS01000070	5-1316/1336	========/======	2/2	98.13	95.28	ISfinder_Feb_2020		ISEc48:ADUS01000070	
ESC_NA3985AA_AS.fasta	NODE_25_length_56705_cov_10.2225	46975	48305	+	IS2:M18426	1-1331/1331	===============	0/0	100.00	95.72	ISfinder_Feb_2020		IS2:M18426	
ESC_NA3985AA_AS.fasta	NODE_40_length_37397_cov_10.5165	19241	21309	+	ISEc8:NC_004431	1-2070/2442	========/====..	1/1	84.73	99.28	ISfinder_Feb_2020		ISEc8:NC_004431	
ESC_NA3985AA_AS.fasta	NODE_50_length_28884_cov_9.36238	25797	27080	-	IS621:NC_009800	36-1335/1425	========/======	5/16	90.11	95.85	ISfinder_Feb_2020		IS621:NC_009800	
ESC_NA3985AA_AS.fasta	NODE_50_length_28884_cov_9.36238	27089	28519	-	IS1397:X92970	1-1432/1432	========/======	1/1	99.93	99.51	ISfinder_Feb_2020		IS1397:X92970	
ESC_NA3985AA_AS.fasta	NODE_6_length_222061_cov_9.4712	70425	71192	+	IS1S:M37615	1-768/768	===============	0/0	100.00	97.53	ISfinder_Feb_2020		IS1S:M37615	
ESC_NA3985AA_AS.fasta	NODE_72_length_12608_cov_8.74593	8739	11161	-	ISEc22:[]	32-2454/2454	===============	0/0	98.74	99.55	ISfinder_Feb_2020		ISEc22:[]	
ESC_NA3985AA_AS.fasta	NODE_75_length_10764_cov_10.8099	8228	10637	-	ISEc10:NC_004431	1-2410/2410	===============	0/0	100.00	99.92	ISfinder_Feb_2020		ISEc10:NC_004431	
ESC_NA3985AA_AS.fasta	NODE_94_length_2294_cov_5.50254	776	1872	-	ISEc40:NC_004431	1-1097/1097	===============	0/0	100.00	99.36	ISfinder_Feb_2020		ISEc40:NC_004431	
ESC_NA3985AA_AS.fasta	NODE_98_length_2271_cov_7.32929	891	2139	+	ISEc1:L02370	35-1291/1291	========/======	8/12	96.59	89.52	ISfinder_Feb_2020		ISEc1:L02370	
